COWNNUM,OCCPCODE,CLTSEX,MARRYD,CLTTYPE,BILLCHNL,Count_product,Age_Product1,Age,Product_1,Product_2
89123587,1078,F,M,P,C,1,3,39,01_Endowment,05_ILP 2016 - Prulink
89124064,1516,F,M,P,C,1,1,54,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89124734,1078,F,M,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89126227,218,F,M,P,C,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89129692,1087,M,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89137674,213,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89144883,1078,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89145997,2025,F,M,P,C,1,3,46,01_Endowment,05_ILP 2016 - Prulink
89148421,478,M,S,P,C,1,3,22,03_Universal life,05_ILP 2016 - Prulink
89151546,447,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89154062,1078,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89158031,218,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89166676,1078,F,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89172969,1516,F,M,P,C,1,3,30,01_Endowment,05_ILP 2016 - Prulink
89174522,1078,M,M,P,C,1,3,46,03_Universal life,05_ILP 2016 - Prulink
89180136,218,F,M,P,B,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89187168,218,F,M,P,B,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89189106,597,M,M,P,C,1,3,44,01_Endowment,05_ILP 2016 - Prulink
89191091,2025,F,M,P,C,1,3,38,02_CI Endowment,05_ILP 2016 - Prulink
89191117,1078,F,M,P,B,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89191627,2309,F,M,P,C,1,2,63,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89202473,218,F,S,P,C,1,3,33,03_Universal life,05_ILP 2016 - Prulink
89206272,1078,F,M,P,C,1,3,53,02_CI Endowment,05_ILP 2016 - Prulink
89207036,2020,F,M,P,B,1,3,39,01_Endowment,05_ILP 2016 - Prulink
89208195,218,F,M,P,C,1,3,36,02_CI Endowment,05_ILP 2016 - Prulink
89208865,218,F,M,P,B,1,3,35,02_CI Endowment,05_ILP 2016 - Prulink
89209299,231,M,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89209576,1078,F,M,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89212322,2019,F,M,P,C,1,2,47,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89212805,218,F,M,P,B,1,3,42,01_Endowment,05_ILP 2016 - Prulink
89213623,1078,F,M,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89216739,1078,F,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89224613,2309,F,D,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89225834,2019,F,M,P,C,1,2,26,04_PruCare Plus,05_ILP 2016 - Prulink
89227649,2025,F,M,P,C,1,3,48,02_CI Endowment,05_ILP 2016 - Prulink
89228225,243,M,M,P,C,1,1,21,04_PruCare Plus,05_ILP 2016 - Prulink
89230503,1078,F,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89231608,218,F,D,P,C,1,3,30,02_CI Endowment,05_ILP 2016 - Prulink
89234222,218,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89236501,1078,F,M,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89242099,1078,F,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89247378,447,F,M,P,C,1,3,38,02_CI Endowment,05_ILP 2016 - Prulink
89249011,2309,F,M,P,C,1,3,32,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89257835,2025,M,M,P,C,1,3,36,03_Universal life,05_ILP 2016 - Prulink
89259641,218,F,M,P,C,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89261947,2309,F,M,P,C,1,3,32,02_CI Endowment,05_ILP 2016 - Prulink
89262166,1078,F,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89263789,2309,F,M,P,C,1,3,58,03_Universal life,05_ILP 2016 - Prulink
89269689,8,F,S,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89277779,1516,M,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89277868,218,F,M,P,C,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89278588,218,F,M,P,C,1,1,30,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89281648,218,M,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89282368,1516,M,W,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89284299,1078,F,M,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89288769,2025,F,M,P,C,1,3,22,01_Endowment,05_ILP 2016 - Prulink
89292576,2025,F,M,P,C,1,2,28,03_Universal life,05_ILP 2016 - Prulink
89297068,448,F,M,P,C,1,3,21,02_CI Endowment,05_ILP 2016 - Prulink
89299276,1078,F,M,P,C,1,3,61,03_Universal life,05_ILP 2016 - Prulink
89300672,1078,M,M,P,C,1,3,44,02_CI Endowment,05_ILP 2016 - Prulink
89302601,1516,F,M,P,C,1,3,53,02_CI Endowment,05_ILP 2016 - Prulink
89302808,218,M,M,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89314984,1516,F,M,P,C,1,3,51,02_CI Endowment,05_ILP 2016 - Prulink
89315425,1078,M,M,P,C,1,3,30,02_CI Endowment,05_ILP 2016 - Prulink
89317384,218,M,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89317787,213,F,M,P,B,1,3,39,01_Endowment,05_ILP 2016 - Prulink
89322278,448,F,S,P,C,1,3,24,01_Endowment,05_ILP 2016 - Prulink
89328919,1078,F,M,P,C,1,3,52,02_CI Endowment,05_ILP 2016 - Prulink
89330859,1078,M,M,P,C,1,3,46,01_Endowment,05_ILP 2016 - Prulink
89331434,2223,M,S,P,C,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89338582,448,F,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89338967,1078,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89341301,1078,M,S,P,B,1,3,27,02_CI Endowment,05_ILP 2016 - Prulink
89341366,1078,F,M,P,B,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89343289,231,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89345479,1078,F,U,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89346303,2309,F,M,P,C,1,3,42,01_Endowment,05_ILP 2016 - Prulink
89355023,218,F,M,P,B,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89362116,1078,F,M,P,C,1,3,44,02_CI Endowment,05_ILP 2016 - Prulink
89366711,218,F,S,P,C,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89366971,231,F,M,P,C,1,3,35,02_CI Endowment,05_ILP 2016 - Prulink
89368464,2025,F,M,P,B,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89369836,478,F,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89370223,448,F,M,P,C,1,2,34,02_CI Endowment,05_ILP 2016 - Prulink
89371168,2025,F,M,P,C,1,3,51,02_CI Endowment,05_ILP 2016 - Prulink
89372709,2025,F,S,P,C,1,3,54,02_CI Endowment,05_ILP 2016 - Prulink
89377219,1078,M,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89383842,2309,F,M,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89397662,2309,F,M,P,C,1,3,45,02_CI Endowment,05_ILP 2016 - Prulink
89398177,1078,M,M,P,C,1,3,58,04_PruCare Plus,05_ILP 2016 - Prulink
89403345,1489,M,M,P,B,1,3,49,01_Endowment,05_ILP 2016 - Prulink
89412495,2309,F,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89416196,997,F,M,P,B,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89417862,1516,M,M,P,C,1,1,50,01_Endowment,05_ILP 2016 - Prulink
89418939,218,F,M,P,B,1,3,30,01_Endowment,05_ILP 2016 - Prulink
89420001,376,M,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89420369,1516,F,M,P,C,1,3,44,02_CI Endowment,05_ILP 2016 - Prulink
89421992,1516,F,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89426349,2025,M,S,P,C,1,3,26,01_Endowment,05_ILP 2016 - Prulink
89429751,1516,F,M,P,C,1,3,52,02_CI Endowment,05_ILP 2016 - Prulink
89431289,2025,F,M,P,C,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89438425,213,F,M,P,B,1,3,26,01_Endowment,05_ILP 2016 - Prulink
89440211,2025,F,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89440964,1078,M,M,P,C,1,3,24,01_Endowment,05_ILP 2016 - Prulink
89441629,1516,M,M,P,C,1,3,42,01_Endowment,05_ILP 2016 - Prulink
89441942,2309,M,M,P,C,1,3,63,02_CI Endowment,05_ILP 2016 - Prulink
89443337,2025,F,M,P,C,1,3,33,02_CI Endowment,05_ILP 2016 - Prulink
89445797,1078,M,M,P,C,1,3,40,03_Universal life,05_ILP 2016 - Prulink
89446443,2309,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89449836,650,F,M,P,B,1,3,35,01_Endowment,05_ILP 2016 - Prulink
89452262,213,F,M,P,B,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89454461,2025,F,M,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89462711,1078,F,M,P,B,1,3,49,01_Endowment,05_ILP 2016 - Prulink
89466304,2025,M,M,P,C,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89468236,2025,F,M,P,C,1,3,52,02_CI Endowment,05_ILP 2016 - Prulink
89477027,1078,M,M,P,B,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89481827,218,F,M,P,C,1,3,28,03_Universal life,05_ILP 2016 - Prulink
89482055,1078,F,M,P,C,1,3,45,01_Endowment,05_ILP 2016 - Prulink
89485214,2309,F,M,P,C,1,3,33,02_CI Endowment,05_ILP 2016 - Prulink
89485537,2309,F,M,P,C,1,3,52,02_CI Endowment,05_ILP 2016 - Prulink
89485896,2309,F,M,P,C,1,3,54,02_CI Endowment,05_ILP 2016 - Prulink
89486579,1078,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89489981,1078,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89491221,218,F,M,P,C,1,3,24,01_Endowment,05_ILP 2016 - Prulink
89491991,456,F,M,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89493582,2309,F,M,P,B,1,3,39,01_Endowment,05_ILP 2016 - Prulink
89494293,1078,F,M,P,C,1,3,55,02_CI Endowment,05_ILP 2016 - Prulink
89495727,1078,F,M,P,C,1,3,54,02_CI Endowment,05_ILP 2016 - Prulink
89497247,419,M,M,P,C,1,0,44,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89502371,1078,F,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89502639,218,M,S,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89504131,1078,F,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89505067,1078,F,M,P,C,1,3,39,02_CI Endowment,05_ILP 2016 - Prulink
89509563,218,F,M,P,B,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89513719,218,F,M,P,C,1,3,34,02_CI Endowment,05_ILP 2016 - Prulink
89516093,2309,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89517671,218,F,M,P,B,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89517723,2309,F,M,P,B,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89519172,218,M,S,P,C,1,3,26,01_Endowment,05_ILP 2016 - Prulink
89521826,1078,F,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89527145,218,F,M,P,B,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89532191,218,F,M,P,B,1,3,39,02_CI Endowment,05_ILP 2016 - Prulink
89533536,448,F,M,P,B,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89534381,1078,F,M,P,C,1,3,43,01_Endowment,05_ILP 2016 - Prulink
89543815,448,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89550149,1489,M,M,P,C,1,2,42,02_CI Endowment,05_ILP 2016 - Prulink
89552901,218,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89553003,1078,M,S,P,C,1,3,45,02_CI Endowment,05_ILP 2016 - Prulink
89557617,997,F,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89560464,1078,F,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89562501,1078,M,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89564094,2309,F,M,P,C,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89568367,1078,M,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89573859,1450,F,M,P,C,1,1,41,01_Endowment,05_ILP 2016 - Prulink
89577185,218,F,M,P,C,1,3,26,01_Endowment,05_ILP 2016 - Prulink
89577882,1078,F,M,P,C,1,1,31,03_Universal life,05_ILP 2016 - Prulink
89578154,218,M,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89582355,1516,F,M,P,B,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89582721,1078,F,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89586824,1078,F,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89591558,1119,F,M,P,C,1,1,37,02_CI Endowment,05_ILP 2016 - Prulink
89593121,218,F,M,P,C,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89595061,1078,F,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89597073,448,F,M,P,C,1,3,42,01_Endowment,05_ILP 2016 - Prulink
89597583,218,M,M,P,C,1,0,31,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89599183,363,F,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89601826,2025,F,M,P,C,1,1,40,01_Endowment,05_ILP 2016 - Prulink
89610223,8,M,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89612969,218,F,D,P,C,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89614541,2309,F,M,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89616339,1461,F,S,P,C,1,3,20,01_Endowment,05_ILP 2016 - Prulink
89620969,1078,F,M,P,C,1,2,33,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89621671,801,M,M,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89637733,1078,F,M,P,B,1,3,52,02_CI Endowment,05_ILP 2016 - Prulink
89639093,1078,F,M,P,B,1,3,47,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89640197,218,F,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89640983,2019,F,U,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89649158,1516,M,M,P,C,1,3,49,02_CI Endowment,05_ILP 2016 - Prulink
89650242,2309,F,M,P,C,1,2,19,02_CI Endowment,05_ILP 2016 - Prulink
89650411,1078,F,M,P,B,1,3,35,01_Endowment,05_ILP 2016 - Prulink
89657677,1078,M,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89658628,218,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89658987,1078,F,M,P,C,1,3,55,02_CI Endowment,05_ILP 2016 - Prulink
89661466,1078,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89662417,218,F,M,P,C,1,3,32,03_Universal life,05_ILP 2016 - Prulink
89662551,801,F,M,P,C,1,3,27,03_Universal life,05_ILP 2016 - Prulink
89663923,218,F,M,P,C,1,3,22,01_Endowment,05_ILP 2016 - Prulink
89665167,1078,F,M,P,B,1,3,49,01_Endowment,05_ILP 2016 - Prulink
89667007,1078,F,M,P,C,1,3,31,02_CI Endowment,05_ILP 2016 - Prulink
89667517,448,F,M,P,C,1,3,44,02_CI Endowment,05_ILP 2016 - Prulink
89668541,1078,M,M,P,C,1,3,28,02_CI Endowment,05_ILP 2016 - Prulink
89668872,1516,M,M,P,C,1,3,48,02_CI Endowment,05_ILP 2016 - Prulink
89669298,448,F,M,P,C,1,3,21,01_Endowment,05_ILP 2016 - Prulink
89669921,218,F,M,P,B,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89670069,1450,F,M,P,C,1,3,23,01_Endowment,05_ILP 2016 - Prulink
89683633,2025,M,S,P,C,1,3,46,02_CI Endowment,05_ILP 2016 - Prulink
89687183,2025,F,M,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89687853,1078,F,M,P,C,1,3,39,02_CI Endowment,05_ILP 2016 - Prulink
89690421,1516,F,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89708906,2025,F,M,P,C,1,3,41,02_CI Endowment,05_ILP 2016 - Prulink
89716782,1078,F,M,P,C,1,3,52,03_Universal life,05_ILP 2016 - Prulink
89719191,376,M,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89719567,1516,F,M,P,C,1,3,48,01_Endowment,05_ILP 2016 - Prulink
89725813,1078,F,M,P,C,1,3,35,02_CI Endowment,05_ILP 2016 - Prulink
89727379,430,M,M,P,C,1,3,38,01_Endowment,05_ILP 2016 - Prulink
89730734,801,F,M,P,C,1,3,48,01_Endowment,05_ILP 2016 - Prulink
89730823,1516,F,M,P,C,1,3,35,01_Endowment,05_ILP 2016 - Prulink
89734112,2025,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89739901,1078,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89741036,2025,M,M,P,C,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89745416,218,M,S,P,C,1,3,26,01_Endowment,05_ILP 2016 - Prulink
89745793,2218,F,M,P,C,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89747132,1910,M,M,P,C,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89747268,1078,M,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89747329,2025,F,M,P,C,1,3,57,03_Universal life,05_ILP 2016 - Prulink
89747929,1078,F,M,P,C,1,1,29,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89751997,1516,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89752429,1078,F,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89754682,199,M,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89759209,218,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89760456,1078,F,M,P,C,1,3,41,02_CI Endowment,05_ILP 2016 - Prulink
89764569,243,F,S,P,C,1,3,18,02_CI Endowment,05_ILP 2016 - Prulink
89765233,448,F,M,P,C,1,2,29,01_Endowment,05_ILP 2016 - Prulink
89771759,1078,F,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89774294,1078,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89776681,218,F,M,P,B,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89778459,2309,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89782811,2218,F,M,P,C,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89783192,218,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89784303,1516,M,M,P,C,1,2,55,02_CI Endowment,05_ILP 2016 - Prulink
89785696,1078,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89786173,180,F,M,P,C,1,3,25,02_CI Endowment,05_ILP 2016 - Prulink
89787438,1078,F,M,P,C,1,3,48,02_CI Endowment,05_ILP 2016 - Prulink
89787671,1516,M,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89788908,801,M,M,P,C,1,3,39,03_Universal life,05_ILP 2016 - Prulink
89795769,1078,F,M,P,C,1,3,41,02_CI Endowment,05_ILP 2016 - Prulink
89806678,213,F,M,P,B,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89808911,218,F,M,P,C,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89809739,1078,F,M,P,C,1,1,41,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89810494,218,F,S,P,B,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89812871,1078,F,M,P,C,1,1,47,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89815923,1078,F,M,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89816071,1119,F,M,P,B,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89820147,1078,F,M,P,C,1,1,24,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89823164,2309,F,M,P,C,1,3,22,01_Endowment,05_ILP 2016 - Prulink
89824901,1489,F,M,P,C,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89826806,1078,F,M,P,B,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89829073,218,F,M,P,C,1,3,28,02_CI Endowment,05_ILP 2016 - Prulink
89830149,218,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89834978,1078,F,M,P,C,1,3,41,01_Endowment,05_ILP 2016 - Prulink
89835409,213,F,U,P,C,1,3,42,01_Endowment,05_ILP 2016 - Prulink
89837233,2223,F,M,P,C,1,3,24,01_Endowment,05_ILP 2016 - Prulink
89838571,1516,F,M,P,C,1,3,37,02_CI Endowment,05_ILP 2016 - Prulink
89840769,1489,M,S,P,C,1,3,24,02_CI Endowment,05_ILP 2016 - Prulink
89843508,2309,F,M,P,C,1,3,47,02_CI Endowment,05_ILP 2016 - Prulink
89847451,1078,F,M,P,C,1,3,31,02_CI Endowment,05_ILP 2016 - Prulink
89849069,1078,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89849687,1078,F,M,P,C,1,3,40,02_CI Endowment,05_ILP 2016 - Prulink
89851212,1078,M,S,P,C,1,1,28,01_Endowment,05_ILP 2016 - Prulink
89854516,2499,F,M,P,C,1,1,39,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89856822,218,F,M,P,B,1,3,28,01_Endowment,05_ILP 2016 - Prulink
89857561,1516,F,M,P,C,1,3,45,02_CI Endowment,05_ILP 2016 - Prulink
89859026,218,F,M,P,C,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89861977,2025,M,M,P,C,1,3,30,02_CI Endowment,05_ILP 2016 - Prulink
89865471,1078,F,M,P,C,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89866549,2309,F,M,P,C,1,3,48,02_CI Endowment,05_ILP 2016 - Prulink
89867634,218,F,M,P,C,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89869717,1830,F,S,P,B,1,3,24,01_Endowment,05_ILP 2016 - Prulink
89875788,1450,F,M,P,C,1,3,33,02_CI Endowment,05_ILP 2016 - Prulink
89876784,1078,F,M,P,C,1,3,44,02_CI Endowment,05_ILP 2016 - Prulink
89877145,218,F,M,P,C,1,3,28,02_CI Endowment,05_ILP 2016 - Prulink
89878867,218,F,M,P,B,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89887667,1078,F,M,P,C,1,3,45,02_CI Endowment,05_ILP 2016 - Prulink
89888181,447,F,M,P,C,1,3,37,01_Endowment,05_ILP 2016 - Prulink
89893459,1516,F,M,P,C,1,3,33,03_Universal life,05_ILP 2016 - Prulink
89900791,218,M,S,P,B,1,3,29,02_CI Endowment,05_ILP 2016 - Prulink
89902239,218,F,M,P,B,1,3,33,01_Endowment,05_ILP 2016 - Prulink
89907517,2309,F,M,P,C,1,3,58,03_Universal life,05_ILP 2016 - Prulink
89910515,231,F,M,P,C,1,3,31,01_Endowment,05_ILP 2016 - Prulink
89910991,447,M,S,P,C,1,3,24,02_CI Endowment,05_ILP 2016 - Prulink
89918561,1090,M,M,P,B,1,3,39,02_CI Endowment,05_ILP 2016 - Prulink
89922879,801,F,M,P,C,1,3,34,01_Endowment,05_ILP 2016 - Prulink
89924086,448,M,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89924442,218,F,S,P,C,1,3,28,02_CI Endowment,05_ILP 2016 - Prulink
89924952,376,M,S,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
89928063,1078,M,M,P,C,1,3,38,02_CI Endowment,05_ILP 2016 - Prulink
89936653,218,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89943503,1078,F,M,P,C,1,3,51,02_CI Endowment,05_ILP 2016 - Prulink
89944321,2309,F,M,P,C,1,3,25,01_Endowment,05_ILP 2016 - Prulink
89947321,218,M,M,P,C,1,1,32,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89950051,2218,F,M,P,C,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89961613,1516,F,M,P,C,1,3,43,02_CI Endowment,05_ILP 2016 - Prulink
89963302,1078,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
89967845,359,M,M,P,C,1,3,40,01_Endowment,05_ILP 2016 - Prulink
89968359,1078,F,M,P,C,1,2,42,01_Endowment,05_ILP 2016 - Prulink
89970413,231,F,M,P,C,1,3,27,01_Endowment,05_ILP 2016 - Prulink
89978719,2020,M,M,P,C,1,0,40,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
89979921,1078,F,M,P,C,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89980695,1078,F,M,P,C,1,3,50,02_CI Endowment,05_ILP 2016 - Prulink
89986782,243,M,U,P,C,1,2,21,01_Endowment,05_ILP 2016 - Prulink
89988561,213,F,M,P,C,1,3,36,01_Endowment,05_ILP 2016 - Prulink
89995171,1078,F,M,P,B,1,3,42,02_CI Endowment,05_ILP 2016 - Prulink
89997217,218,F,M,P,C,1,3,48,02_CI Endowment,05_ILP 2016 - Prulink
89997502,1078,F,M,P,C,1,3,36,02_CI Endowment,05_ILP 2016 - Prulink
90000249,1078,F,M,P,C,1,3,29,01_Endowment,05_ILP 2016 - Prulink
90006945,1078,F,M,P,C,1,3,37,02_CI Endowment,05_ILP 2016 - Prulink
90012728,2309,F,M,P,C,1,3,34,02_CI Endowment,05_ILP 2016 - Prulink
90013134,218,F,M,P,C,1,3,39,01_Endowment,05_ILP 2016 - Prulink
90018271,1078,F,M,P,C,1,1,36,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
90020156,213,F,M,P,C,1,3,39,01_Endowment,05_ILP 2016 - Prulink
90021493,447,F,M,P,C,1,3,39,01_Endowment,05_ILP 2016 - Prulink
90025059,1078,M,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
90026762,448,F,M,P,C,1,3,35,02_CI Endowment,05_ILP 2016 - Prulink
90029126,2025,F,M,P,B,1,3,26,01_Endowment,05_ILP 2016 - Prulink
90029162,213,F,M,P,C,1,3,51,05_ILP 2016 - Prulink,05_ILP 2016 - Prulink
90029832,447,F,M,P,C,1,3,28,01_Endowment,05_ILP 2016 - Prulink
90030856,218,F,M,P,C,1,3,32,01_Endowment,05_ILP 2016 - Prulink
